Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-17 00:00:00-04:00,1.366799197265725,1.4013058148901016,1.2035239567155724,1.3541748523712158,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541750649850957,1.3802654032670596,1.3432339269023352,1.3499670028686523,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.342392102862365,1.3474418890959108,1.3171433322218944,1.3280844688415527,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230347094794175,1.3861565131378144,1.312935217683529,1.3297677040100098,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.338184010169499,1.3802652693605353,1.2834784053266048,1.3466002941131592,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297679945212677,1.4829438542152757,1.261596309676181,1.4804189205169678,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812604885436562,1.4812604885436562,1.3970979626096676,1.4290796518325806,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299211144847057,1.4896765837717738,1.4299211144847057,1.476210594177246,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778934205069563,1.544381871005874,1.4778934205069563,1.5401736497879028,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401737827729964,1.5485900654084108,1.4854681864336612,1.5107170343399048,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644278156065338,1.4644278156065338,1.3642743718785963,1.4046725034713745,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.39288954552663,1.39288954552663,1.2498133677309713,1.2708539962768555,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708541622171963,1.3196684203964237,1.2708541622171963,1.291894793510437,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.3045190777141895,1.3373424898548099,1.3045190777141895,1.3289262056350708,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314509508955228,1.3466002291579104,1.3003108302278816,1.337342381477356,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297679685241595,1.3339761110087593,1.1656510537338947,1.2540216445922852,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540213498355488,1.3129351702450176,1.2540213498355488,1.2834782600402832,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636918098223,1.3676410913467407,1.2792704201608383,1.3676410913467407,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886816133870907,1.4484369269706572,1.3684826273647328,1.3760572671890259,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760574612728118,1.4980930391027756,1.3760574612728118,1.4560117721557617,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149251344601726,1.5780470150626797,1.5149251344601726,1.523341417312622,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233418548445596,1.6664180623213611,1.5233418548445596,1.5931967496871948,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931968696845762,1.7194406766576513,1.5738395244752572,1.6790426969528198,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421644991794005,1.8094944614406954,1.700083232634268,1.7606801986694336,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632049078670142,1.8094942309597264,1.7270149975634561,1.805286169052124,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842456157156514,1.809494309309052,1.7169154985877844,1.7253317832946777,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253316384327562,1.7261732828855074,1.6622097492218018,1.6622097492218018,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630515421417638,1.7463724240753375,1.6605266085580992,1.7387977838516235,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421639768519268,1.7707792423655049,1.7211233498876632,1.7345893383026123,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295395750574467,1.7884533982701898,1.7135488131937124,1.7589964866638184,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522637423375433,1.80444457839575,1.7228068265237466,1.803602933883667,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.817910050179409,1.8507333741370307,1.7505799531936646,1.7505799531936646,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505800081920597,1.7505800081920597,1.6453768788409207,1.683250069618225,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.700082437828277,1.7320641148188067,1.5654224157333374,1.5654224157333374,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570066489446337,1.6411691705092084,1.5511152981194767,1.6142371892929077,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128426820161,1.6664177462326906,1.620128426820161,1.650426983833313,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.65379353820779,1.687458515167236,1.5654229536233348,1.6874585151672363,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933498486923404,1.7244898889105131,1.6697842870329014,1.716915249824524,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337475493426515,1.7581545911111511,1.7337475493426515,1.7505799531936646,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716208517021357,1.7741457849065507,1.716915249824524,1.716915249824524,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.7000824171492004,1.7000824171492004,1.6495848894119263,1.6495848894119263,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504268989181405,1.7034492104358765,1.6495852545413827,1.700924277305603,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219650214093505,1.7556301566437196,1.67146763961232,1.7185986042022705,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084988895704383,1.7160735283160822,1.6706258563694671,1.6916664838790894,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.700082487909187,1.7463717966207766,1.6832499244537604,1.706815481185913,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564719185931914,1.7564719185931914,1.6664178845016733,1.6874585151672363,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.688299521844616,1.6908244543604225,1.6731502478042002,1.6748335361480713,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714674401269305,1.6723090844600679,1.569630723198714,1.6344358921051025,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.637802530729342,1.663893027008487,1.6369610468094795,1.653793454170227,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664177569559,1.7379559278488157,1.6622096953557768,1.737955927848816,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.737955724376512,1.8641994839272595,1.737955724376512,1.790978193283081,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909780883055153,1.8010774985823463,1.6369607171023681,1.721123218536377,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211232603955295,1.7211232603955295,1.5999292104353913,1.683250069618225,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670626178983155,1.682408881295175,1.6243366932066998,1.6664179563522339,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731506943243852,1.6731506943243852,1.611712098121643,1.611712098121643,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234947322294193,1.6537931236340682,1.55700627894051,1.6251778602600098,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.607503662605055,1.615919944084842,1.5654224157333374,1.5654224157333374,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.5822553740791454,1.6226535072702577,1.5797306011172016,1.5906716585159302,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822559373594915,1.59067222479246,1.4703197479248047,1.4703197479248047,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728441458354016,1.5763640101304301,1.4534868041595388,1.5410157442092896,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494318125002493,1.5780470790423982,1.5485901681281566,1.562897801399231,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.554481385801885,1.5864632271083363,1.5443819752514958,1.5772053003311157,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.64116910916499,1.670626022716994,1.613395484507904,1.648743748664856,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420104770846498,1.6580013978388402,1.6125535684934267,1.6411688327789307,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580016072057508,1.7387975444305885,1.6394857511962821,1.6647346019744873,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647343237103762,1.7581545904452787,1.663051035167743,1.7127069234848022,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135490201426407,1.7665713390159237,1.6916667448930605,1.7547886371612549,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317578690426754,1.6664177674192637,1.5317578690426754,1.6133954524993896,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108701505950154,1.6866165267580362,1.6108701505950154,1.6782002449035645,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916665598893972,1.7236482445090415,1.6916665598893972,1.716915249824524,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084987021282194,1.7674125169025294,1.7034489970275513,1.7127069234848022,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.725331400553306,1.725331400553306,1.5586896745385983,1.5612144470214844,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620560811170965,1.5620560811170965,1.4997758453540782,1.5149251222610474,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401738100878346,1.5612144367859047,1.5115585449362798,1.5149251222610474,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275499372331127,1.5275499372331127,1.49809301866658,1.5065093040466309,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065095554322683,1.5065095554322683,1.4459125795334342,1.483785629272461,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825851628562,1.5443823404657078,1.504825851628562,1.5216584205627441,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5225000242862734,1.578047275543213,1.5073507447566954,1.578047275543213,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.57973004609081,1.597404092723867,1.5570061342535504,1.5654224157333374,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527982590633456,1.578888590289392,1.5359656940952429,1.5544813871383667,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544816501299374,1.5544816501299374,1.4332877397537231,1.4332877397537231,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391792539313129,1.4711609437843278,1.4223466842019692,1.4644279479980469,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.468635893455096,1.6007710111468612,1.4677942490747806,1.5485901832580566,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.548590638028432,1.6125541849711513,1.5166089448207218,1.599088191986084,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075044777335756,1.6436943940786812,1.5780475578810038,1.599088191986084,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.607504174111105,1.7169153865812106,1.607504174111105,1.697558045387268,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589967413749348,1.7632049639436465,1.6664179317178798,1.7034494876861572,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032957882870418,1.6075040102005005,1.4812602422872767,1.6075040102005005,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075042847497845,1.6453773252758224,1.5612147989593652,1.6201286315917969,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.632752312123096,1.6580011560305874,1.5780467244476857,1.6361188888549805,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.636119159591446,1.636119159591446,1.5401737937099824,1.5570063591003418,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738390446991146,1.5948796727805077,1.5570064780230988,1.5620561838150024,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628977088287954,1.5847799796253665,1.5199748115578955,1.5570063591003418,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654226275666119,1.5881465424788759,1.5553230563187483,1.5713139772415161,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.6117117230813396,1.6117117230813396,1.5654224157333374,1.5654224157333374,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.599087942952715,1.6622098354376906,1.5780473121243899,1.5906716585159302,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780474389065509,1.6268616999289687,1.5368078184330674,1.6041377782821655,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.594879750138039,1.620128440849464,1.582255244255066,1.582255244255066,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864636531706702,1.6605266056971493,1.5822554305384795,1.6201286315917969,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117121898366986,1.6243365354488084,1.578047214695318,1.6176035404205322,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654226984696025,1.5755221096476615,1.5107170997612507,1.5275495052337646,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443819899934652,1.5654226161227298,1.518291658540804,1.525024652481079,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317581424035693,1.5452241346443985,1.443387387729927,1.4484370946884155,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484366765057881,1.5233414173126223,1.4433869710052156,1.523341417312622,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896765247706438,1.4896765247706438,1.3297677040100098,1.3297677040100098,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466002941131592,1.371007501497047,1.338184010169499,1.3466002941131592,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634330281373175,1.3667994458086272,1.224564807727369,1.2540216445922852,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.1361939136389176,1.1530264000104729,1.067180679383729,1.121044635772705,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357338078739405,0.8837064162125458,0.7591459313110339,0.7843946218490601,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995439174814943,0.8121682630204864,0.7684037955901666,0.7970190644264221,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944941195732983,0.8071185451926411,0.7785032767718204,0.791127622127533,10243200,0.0,0.0
